[episode 1961] episode length : 142, slowdown : 4.91, rew_sum : -127.58, mean entropy : 1.69
[episode 1962] episode length : 399, slowdown : 6.25, rew_sum : -279.96, mean entropy : 1.65
[episode 1963] episode length : 197, slowdown : 4.23, rew_sum : -131.03, mean entropy : 1.65
[episode 1964] episode length : 129, slowdown : 6.16, rew_sum : -180.16, mean entropy : 1.70
[episode 1965] episode length : 139, slowdown : 4.69, rew_sum : -127.68, mean entropy : 1.70
[episode 1966] episode length : 134, slowdown : 3.87, rew_sum : -119.84, mean entropy : 1.71
[episode 1967] episode length : 161, slowdown : 6.16, rew_sum : -209.36, mean entropy : 1.65
[episode 1968] episode length : 184, slowdown : 5.48, rew_sum : -164.49, mean entropy : 1.64
[episode 1969] episode length : 175, slowdown : 6.39, rew_sum : -222.23, mean entropy : 1.65
[episode 1970] episode length : 133, slowdown : 3.98, rew_sum : -93.08, mean entropy : 1.70
[episode 1971] episode length : 147, slowdown : 5.85, rew_sum : -187.22, mean entropy : 1.69
[episode 1972] episode length : 167, slowdown : 5.27, rew_sum : -173.84, mean entropy : 1.65
[episode 1973] episode length : 399, slowdown : 6.61, rew_sum : -532.90, mean entropy : 1.65
[episode 1974] episode length : 399, slowdown : 6.50, rew_sum : -528.91, mean entropy : 1.64
[episode 1975] episode length : 146, slowdown : 5.84, rew_sum : -205.52, mean entropy : 1.65
[episode 1976] episode length : 147, slowdown : 4.40, rew_sum : -137.03, mean entropy : 1.65
[episode 1977] episode length : 131, slowdown : 5.45, rew_sum : -160.24, mean entropy : 1.64
[episode 1978] episode length : 132, slowdown : 5.63, rew_sum : -141.06, mean entropy : 1.69
[episode 1979] episode length : 142, slowdown : 5.55, rew_sum : -183.28, mean entropy : 1.68
[episode 1980] episode length : 148, slowdown : 6.59, rew_sum : -198.65, mean entropy : 1.68
[episode 1981] episode length : 174, slowdown : 5.74, rew_sum : -229.59, mean entropy : 1.63
[episode 1982] episode length : 137, slowdown : 3.25, rew_sum : -81.36, mean entropy : 1.70
[episode 1983] episode length : 153, slowdown : 6.96, rew_sum : -203.80, mean entropy : 1.63
[episode 1984] episode length : 399, slowdown : 7.78, rew_sum : -302.61, mean entropy : 1.64
[episode 1985] episode length : 399, slowdown : 8.01, rew_sum : -457.55, mean entropy : 1.66
[episode 1986] episode length : 399, slowdown : 9.47, rew_sum : -948.89, mean entropy : 1.67
[episode 1987] episode length : 193, slowdown : 6.40, rew_sum : -238.31, mean entropy : 1.63
[episode 1988] episode length : 168, slowdown : 5.73, rew_sum : -195.82, mean entropy : 1.66
[episode 1989] episode length : 136, slowdown : 5.35, rew_sum : -173.30, mean entropy : 1.69
[episode 1990] episode length : 151, slowdown : 5.30, rew_sum : -159.14, mean entropy : 1.68
[episode 1991] episode length : 132, slowdown : 3.74, rew_sum : -101.05, mean entropy : 1.72
[episode 1992] episode length : 144, slowdown : 4.77, rew_sum : -152.79, mean entropy : 1.68
[episode 1993] episode length : 142, slowdown : 6.93, rew_sum : -236.75, mean entropy : 1.65
[episode 1994] episode length : 136, slowdown : 5.56, rew_sum : -144.62, mean entropy : 1.69
[episode 1995] episode length : 130, slowdown : 3.37, rew_sum : -95.34, mean entropy : 1.72
[episode 1996] episode length : 153, slowdown : 4.39, rew_sum : -114.09, mean entropy : 1.67
[episode 1997] episode length : 147, slowdown : 6.00, rew_sum : -199.04, mean entropy : 1.67
[episode 1998] episode length : 141, slowdown : 5.03, rew_sum : -140.80, mean entropy : 1.65
[episode 1999] episode length : 138, slowdown : 4.57, rew_sum : -128.60, mean entropy : 1.69
[test res at 1999 ]	Avg slowdown of test dataset: 5.33, Avg entropy 1.68
[episode 2000] episode length : 135, slowdown : 4.39, rew_sum : -123.04, mean entropy : 1.69
[episode 2001] episode length : 171, slowdown : 6.89, rew_sum : -223.38, mean entropy : 1.68
[episode 2002] episode length : 145, slowdown : 5.72, rew_sum : -188.69, mean entropy : 1.67
[episode 2003] episode length : 134, slowdown : 4.91, rew_sum : -166.79, mean entropy : 1.69
[episode 2004] episode length : 138, slowdown : 6.25, rew_sum : -176.48, mean entropy : 1.67
[episode 2005] episode length : 171, slowdown : 7.07, rew_sum : -219.30, mean entropy : 1.67
[episode 2006] episode length : 135, slowdown : 5.10, rew_sum : -142.77, mean entropy : 1.71
[episode 2007] episode length : 399, slowdown : 6.67, rew_sum : -498.92, mean entropy : 1.66
[episode 2008] episode length : 173, slowdown : 6.25, rew_sum : -212.47, mean entropy : 1.66
[episode 2009] episode length : 141, slowdown : 3.96, rew_sum : -110.96, mean entropy : 1.70
[episode 2010] episode length : 131, slowdown : 4.38, rew_sum : -105.59, mean entropy : 1.71
[episode 2011] episode length : 140, slowdown : 4.88, rew_sum : -141.38, mean entropy : 1.68
[episode 2012] episode length : 160, slowdown : 4.68, rew_sum : -155.09, mean entropy : 1.70
[episode 2013] episode length : 173, slowdown : 5.89, rew_sum : -191.74, mean entropy : 1.67
[episode 2014] episode length : 399, slowdown : 6.76, rew_sum : -786.49, mean entropy : 1.68
[episode 2015] episode length : 179, slowdown : 6.11, rew_sum : -195.95, mean entropy : 1.67
[episode 2016] episode length : 139, slowdown : 3.73, rew_sum : -106.38, mean entropy : 1.71
[episode 2017] episode length : 126, slowdown : 5.37, rew_sum : -139.52, mean entropy : 1.67
[episode 2018] episode length : 399, slowdown : 4.88, rew_sum : -421.82, mean entropy : 1.66
[episode 2019] episode length : 399, slowdown : 5.22, rew_sum : -301.40, mean entropy : 1.66
[episode 2020] episode length : 399, slowdown : 4.91, rew_sum : -161.66, mean entropy : 1.68
[episode 2021] episode length : 399, slowdown : 4.81, rew_sum : -573.47, mean entropy : 1.67
[episode 2022] episode length : 399, slowdown : 5.11, rew_sum : -427.08, mean entropy : 1.68
[episode 2023] episode length : 399, slowdown : 5.06, rew_sum : -474.39, mean entropy : 1.66
[episode 2024] episode length : 399, slowdown : 5.84, rew_sum : -495.48, mean entropy : 1.66
[episode 2025] episode length : 399, slowdown : 5.73, rew_sum : -314.75, mean entropy : 1.67
[episode 2026] episode length : 399, slowdown : 5.58, rew_sum : -308.59, mean entropy : 1.66
[episode 2027] episode length : 153, slowdown : 5.24, rew_sum : -147.23, mean entropy : 1.67
[episode 2028] episode length : 132, slowdown : 4.89, rew_sum : -136.96, mean entropy : 1.73
[episode 2029] episode length : 135, slowdown : 5.64, rew_sum : -119.43, mean entropy : 1.72
[episode 2030] episode length : 399, slowdown : 6.01, rew_sum : -498.38, mean entropy : 1.70
[episode 2031] episode length : 399, slowdown : 6.95, rew_sum : -385.41, mean entropy : 1.68
[episode 2032] episode length : 179, slowdown : 5.61, rew_sum : -196.25, mean entropy : 1.71
[episode 2033] episode length : 138, slowdown : 6.90, rew_sum : -214.34, mean entropy : 1.69
[episode 2034] episode length : 160, slowdown : 6.44, rew_sum : -187.33, mean entropy : 1.70
[episode 2035] episode length : 169, slowdown : 5.68, rew_sum : -198.71, mean entropy : 1.68
[episode 2036] episode length : 180, slowdown : 6.44, rew_sum : -207.16, mean entropy : 1.70
[episode 2037] episode length : 171, slowdown : 6.42, rew_sum : -237.69, mean entropy : 1.69
[episode 2038] episode length : 126, slowdown : 5.52, rew_sum : -127.92, mean entropy : 1.70
[episode 2039] episode length : 179, slowdown : 5.78, rew_sum : -208.62, mean entropy : 1.68
[episode 2040] episode length : 167, slowdown : 7.08, rew_sum : -262.39, mean entropy : 1.69
[episode 2041] episode length : 137, slowdown : 6.15, rew_sum : -172.18, mean entropy : 1.72
[episode 2042] episode length : 141, slowdown : 5.30, rew_sum : -154.28, mean entropy : 1.72
[episode 2043] episode length : 399, slowdown : 6.57, rew_sum : -368.31, mean entropy : 1.67
[episode 2044] episode length : 399, slowdown : 6.80, rew_sum : -317.76, mean entropy : 1.69
[episode 2045] episode length : 147, slowdown : 5.37, rew_sum : -171.97, mean entropy : 1.69
[episode 2046] episode length : 399, slowdown : 6.57, rew_sum : -649.21, mean entropy : 1.72
[episode 2047] episode length : 399, slowdown : 6.78, rew_sum : -710.03, mean entropy : 1.69
[episode 2048] episode length : 399, slowdown : 8.00, rew_sum : -930.65, mean entropy : 1.69
[episode 2049] episode length : 185, slowdown : 7.42, rew_sum : -275.74, mean entropy : 1.69
[test res at 2049 ]	Avg slowdown of test dataset: 5.16, Avg entropy 1.72
[episode 2050] episode length : 141, slowdown : 3.85, rew_sum : -119.24, mean entropy : 1.74
[episode 2051] episode length : 160, slowdown : 5.93, rew_sum : -196.81, mean entropy : 1.71
[episode 2052] episode length : 134, slowdown : 4.11, rew_sum : -131.50, mean entropy : 1.75
[episode 2053] episode length : 172, slowdown : 4.03, rew_sum : -101.18, mean entropy : 1.72
[episode 2054] episode length : 143, slowdown : 4.28, rew_sum : -129.14, mean entropy : 1.73
[episode 2055] episode length : 144, slowdown : 3.60, rew_sum : -105.31, mean entropy : 1.72
[episode 2056] episode length : 146, slowdown : 5.03, rew_sum : -152.20, mean entropy : 1.72
[episode 2057] episode length : 169, slowdown : 5.41, rew_sum : -202.26, mean entropy : 1.71
[episode 2058] episode length : 154, slowdown : 4.95, rew_sum : -139.54, mean entropy : 1.72
[episode 2059] episode length : 142, slowdown : 3.82, rew_sum : -119.20, mean entropy : 1.73
[episode 2060] episode length : 164, slowdown : 6.47, rew_sum : -215.63, mean entropy : 1.71
[episode 2061] episode length : 132, slowdown : 4.72, rew_sum : -132.09, mean entropy : 1.71
[episode 2062] episode length : 132, slowdown : 6.04, rew_sum : -150.92, mean entropy : 1.72
[episode 2063] episode length : 145, slowdown : 4.53, rew_sum : -127.44, mean entropy : 1.72
[episode 2064] episode length : 144, slowdown : 5.08, rew_sum : -159.17, mean entropy : 1.72
[episode 2065] episode length : 152, slowdown : 3.40, rew_sum : -100.85, mean entropy : 1.73
[episode 2066] episode length : 151, slowdown : 4.68, rew_sum : -121.63, mean entropy : 1.72
[episode 2067] episode length : 169, slowdown : 7.46, rew_sum : -302.30, mean entropy : 1.69
[episode 2068] episode length : 156, slowdown : 3.58, rew_sum : -105.88, mean entropy : 1.73
[episode 2069] episode length : 165, slowdown : 4.59, rew_sum : -151.61, mean entropy : 1.71
[episode 2070] episode length : 152, slowdown : 5.64, rew_sum : -175.49, mean entropy : 1.72
[episode 2071] episode length : 133, slowdown : 5.38, rew_sum : -140.36, mean entropy : 1.74
[episode 2072] episode length : 157, slowdown : 6.78, rew_sum : -245.02, mean entropy : 1.74
[episode 2073] episode length : 135, slowdown : 4.17, rew_sum : -133.45, mean entropy : 1.74
[episode 2074] episode length : 399, slowdown : 7.32, rew_sum : -770.55, mean entropy : 1.72
[episode 2075] episode length : 399, slowdown : 6.96, rew_sum : -532.57, mean entropy : 1.69
[episode 2076] episode length : 165, slowdown : 6.71, rew_sum : -255.03, mean entropy : 1.71
[episode 2077] episode length : 399, slowdown : 6.13, rew_sum : -326.09, mean entropy : 1.69
[episode 2078] episode length : 164, slowdown : 5.47, rew_sum : -159.65, mean entropy : 1.69
[episode 2079] episode length : 133, slowdown : 3.81, rew_sum : -114.27, mean entropy : 1.75
[episode 2080] episode length : 139, slowdown : 5.25, rew_sum : -159.13, mean entropy : 1.73
[episode 2081] episode length : 152, slowdown : 4.89, rew_sum : -158.56, mean entropy : 1.73
[episode 2082] episode length : 135, slowdown : 6.17, rew_sum : -176.79, mean entropy : 1.74
[episode 2083] episode length : 157, slowdown : 5.42, rew_sum : -162.60, mean entropy : 1.70
[episode 2084] episode length : 126, slowdown : 2.69, rew_sum : -64.50, mean entropy : 1.76
[episode 2085] episode length : 140, slowdown : 4.14, rew_sum : -103.57, mean entropy : 1.74
[episode 2086] episode length : 141, slowdown : 5.25, rew_sum : -162.63, mean entropy : 1.74
[episode 2087] episode length : 143, slowdown : 4.43, rew_sum : -124.14, mean entropy : 1.72
[episode 2088] episode length : 141, slowdown : 3.79, rew_sum : -98.78, mean entropy : 1.74
[episode 2089] episode length : 192, slowdown : 4.42, rew_sum : -138.95, mean entropy : 1.71
[episode 2090] episode length : 133, slowdown : 5.72, rew_sum : -165.85, mean entropy : 1.74
[episode 2091] episode length : 139, slowdown : 5.32, rew_sum : -143.57, mean entropy : 1.75
[episode 2092] episode length : 134, slowdown : 4.55, rew_sum : -141.17, mean entropy : 1.76
[episode 2093] episode length : 167, slowdown : 7.51, rew_sum : -255.42, mean entropy : 1.73
[episode 2094] episode length : 399, slowdown : 6.39, rew_sum : -327.90, mean entropy : 1.73
[episode 2095] episode length : 399, slowdown : 4.54, rew_sum : -227.77, mean entropy : 1.70
[episode 2096] episode length : 184, slowdown : 5.46, rew_sum : -164.33, mean entropy : 1.70
[episode 2097] episode length : 147, slowdown : 5.85, rew_sum : -200.44, mean entropy : 1.70
[episode 2098] episode length : 137, slowdown : 3.16, rew_sum : -74.16, mean entropy : 1.75
[episode 2099] episode length : 146, slowdown : 5.97, rew_sum : -191.06, mean entropy : 1.74
[test res at 2099 ]	Avg slowdown of test dataset: 5.14, Avg entropy 1.73
[episode 2100] episode length : 171, slowdown : 6.08, rew_sum : -200.80, mean entropy : 1.72
[episode 2101] episode length : 140, slowdown : 7.01, rew_sum : -245.39, mean entropy : 1.72
[episode 2102] episode length : 141, slowdown : 5.62, rew_sum : -174.34, mean entropy : 1.74
[episode 2103] episode length : 399, slowdown : 5.48, rew_sum : -646.33, mean entropy : 1.72
[episode 2104] episode length : 399, slowdown : 5.66, rew_sum : -341.96, mean entropy : 1.76
[episode 2105] episode length : 399, slowdown : 5.71, rew_sum : -803.22, mean entropy : 1.73
[episode 2106] episode length : 399, slowdown : 5.91, rew_sum : -514.29, mean entropy : 1.75
[episode 2107] episode length : 399, slowdown : 6.30, rew_sum : -508.62, mean entropy : 1.73
[episode 2108] episode length : 399, slowdown : 7.03, rew_sum : -528.28, mean entropy : 1.72
[episode 2109] episode length : 399, slowdown : 5.83, rew_sum : -494.32, mean entropy : 1.73
[episode 2110] episode length : 399, slowdown : 5.75, rew_sum : -653.74, mean entropy : 1.72
[episode 2111] episode length : 146, slowdown : 5.38, rew_sum : -156.18, mean entropy : 1.75
[episode 2112] episode length : 124, slowdown : 4.67, rew_sum : -116.78, mean entropy : 1.75
[episode 2113] episode length : 146, slowdown : 5.22, rew_sum : -172.22, mean entropy : 1.75
[episode 2114] episode length : 399, slowdown : 6.62, rew_sum : -304.39, mean entropy : 1.70
[episode 2115] episode length : 138, slowdown : 6.74, rew_sum : -203.82, mean entropy : 1.73
[episode 2116] episode length : 399, slowdown : 6.63, rew_sum : -385.14, mean entropy : 1.75
[episode 2117] episode length : 399, slowdown : 5.84, rew_sum : -633.59, mean entropy : 1.75
[episode 2118] episode length : 399, slowdown : 6.33, rew_sum : -578.72, mean entropy : 1.76
[episode 2119] episode length : 399, slowdown : 6.29, rew_sum : -803.78, mean entropy : 1.76
[episode 2120] episode length : 399, slowdown : 6.66, rew_sum : -887.90, mean entropy : 1.74
[episode 2121] episode length : 399, slowdown : 5.97, rew_sum : -724.97, mean entropy : 1.76
[episode 2122] episode length : 399, slowdown : 6.96, rew_sum : -292.23, mean entropy : 1.75
[episode 2123] episode length : 399, slowdown : 6.19, rew_sum : -868.25, mean entropy : 1.75
[episode 2124] episode length : 399, slowdown : 7.17, rew_sum : -1000.08, mean entropy : 1.75
[episode 2125] episode length : 399, slowdown : 6.71, rew_sum : -612.83, mean entropy : 1.75
[episode 2126] episode length : 399, slowdown : 6.92, rew_sum : -602.06, mean entropy : 1.77
[episode 2127] episode length : 399, slowdown : 6.17, rew_sum : -869.02, mean entropy : 1.75
[episode 2128] episode length : 399, slowdown : 6.59, rew_sum : -984.83, mean entropy : 1.75
[episode 2129] episode length : 399, slowdown : 6.63, rew_sum : -1201.44, mean entropy : 1.74
[episode 2130] episode length : 399, slowdown : 6.46, rew_sum : -274.36, mean entropy : 1.75
[episode 2131] episode length : 399, slowdown : 6.24, rew_sum : -448.95, mean entropy : 1.74
[episode 2132] episode length : 399, slowdown : 6.32, rew_sum : -547.37, mean entropy : 1.72
[episode 2133] episode length : 399, slowdown : 7.32, rew_sum : -914.79, mean entropy : 1.73
[episode 2134] episode length : 399, slowdown : 7.05, rew_sum : -529.48, mean entropy : 1.73
[episode 2135] episode length : 399, slowdown : 8.74, rew_sum : -825.27, mean entropy : 1.69
[episode 2136] episode length : 399, slowdown : 7.73, rew_sum : -616.45, mean entropy : 1.71
[episode 2137] episode length : 399, slowdown : 5.68, rew_sum : -243.28, mean entropy : 1.74
[episode 2138] episode length : 399, slowdown : 6.18, rew_sum : -792.70, mean entropy : 1.73
[episode 2139] episode length : 399, slowdown : 7.64, rew_sum : -1021.63, mean entropy : 1.74
[episode 2140] episode length : 399, slowdown : 6.59, rew_sum : -573.90, mean entropy : 1.71
[episode 2141] episode length : 399, slowdown : 5.88, rew_sum : -1015.94, mean entropy : 1.73
[episode 2142] episode length : 399, slowdown : 7.75, rew_sum : -860.65, mean entropy : 1.74
[episode 2143] episode length : 399, slowdown : 6.99, rew_sum : -602.53, mean entropy : 1.75
[episode 2144] episode length : 399, slowdown : 5.59, rew_sum : -978.72, mean entropy : 1.75
[episode 2145] episode length : 399, slowdown : 6.45, rew_sum : -985.65, mean entropy : 1.73
[episode 2146] episode length : 399, slowdown : 6.53, rew_sum : -900.19, mean entropy : 1.67
[episode 2147] episode length : 399, slowdown : 6.62, rew_sum : -357.10, mean entropy : 1.71
[episode 2148] episode length : 170, slowdown : 5.68, rew_sum : -227.40, mean entropy : 1.72
[episode 2149] episode length : 137, slowdown : 3.50, rew_sum : -89.80, mean entropy : 1.75
[test res at 2149 ]	Avg slowdown of test dataset: 5.05, Avg entropy 1.74
[episode 2150] episode length : 157, slowdown : 8.05, rew_sum : -237.51, mean entropy : 1.70
[episode 2151] episode length : 399, slowdown : 6.85, rew_sum : -271.91, mean entropy : 1.74
[episode 2152] episode length : 399, slowdown : 9.63, rew_sum : -705.74, mean entropy : 1.47
[episode 2153] episode length : 399, slowdown : 7.51, rew_sum : -298.04, mean entropy : 1.75
[episode 2154] episode length : 399, slowdown : 7.02, rew_sum : -665.13, mean entropy : 1.75
[episode 2155] episode length : 399, slowdown : 9.07, rew_sum : -954.86, mean entropy : 1.74
[episode 2156] episode length : 399, slowdown : 7.17, rew_sum : -680.16, mean entropy : 1.75
[episode 2157] episode length : 399, slowdown : 7.84, rew_sum : -304.52, mean entropy : 1.76
[episode 2158] episode length : 399, slowdown : 9.43, rew_sum : -599.84, mean entropy : 1.72
[episode 2159] episode length : 399, slowdown : 6.73, rew_sum : -267.38, mean entropy : 1.75
[episode 2160] episode length : 399, slowdown : 7.61, rew_sum : -918.84, mean entropy : 1.75
[episode 2161] episode length : 399, slowdown : 7.82, rew_sum : -715.88, mean entropy : 1.75
[episode 2162] episode length : 399, slowdown : 8.53, rew_sum : -969.81, mean entropy : 1.74
[episode 2163] episode length : 399, slowdown : 8.46, rew_sum : -601.75, mean entropy : 1.76
[episode 2164] episode length : 399, slowdown : 6.44, rew_sum : -515.31, mean entropy : 1.74
[episode 2165] episode length : 399, slowdown : 7.94, rew_sum : -702.88, mean entropy : 1.74
[episode 2166] episode length : 399, slowdown : 8.00, rew_sum : -590.54, mean entropy : 1.77
[episode 2167] episode length : 399, slowdown : 8.69, rew_sum : -876.32, mean entropy : 1.75
[episode 2168] episode length : 399, slowdown : 8.27, rew_sum : -779.98, mean entropy : 1.66
[episode 2169] episode length : 399, slowdown : 7.16, rew_sum : -822.61, mean entropy : 1.74
[episode 2170] episode length : 399, slowdown : 7.83, rew_sum : -663.64, mean entropy : 1.73
[episode 2171] episode length : 399, slowdown : 7.87, rew_sum : -982.02, mean entropy : 1.75
[episode 2172] episode length : 399, slowdown : 8.44, rew_sum : -407.26, mean entropy : 1.72
[episode 2173] episode length : 399, slowdown : 7.16, rew_sum : -280.29, mean entropy : 1.76
[episode 2174] episode length : 163, slowdown : 7.21, rew_sum : -266.93, mean entropy : 1.74
[episode 2175] episode length : 399, slowdown : 4.79, rew_sum : -814.82, mean entropy : 1.76
[episode 2176] episode length : 170, slowdown : 6.68, rew_sum : -227.16, mean entropy : 1.76
[episode 2177] episode length : 134, slowdown : 3.92, rew_sum : -125.76, mean entropy : 1.76
[episode 2178] episode length : 142, slowdown : 4.03, rew_sum : -121.85, mean entropy : 1.76
[episode 2179] episode length : 135, slowdown : 5.33, rew_sum : -145.25, mean entropy : 1.77
[episode 2180] episode length : 145, slowdown : 4.61, rew_sum : -148.60, mean entropy : 1.75
[episode 2181] episode length : 138, slowdown : 7.48, rew_sum : -255.00, mean entropy : 1.77
[episode 2182] episode length : 139, slowdown : 6.26, rew_sum : -162.67, mean entropy : 1.76
[episode 2183] episode length : 132, slowdown : 3.49, rew_sum : -98.76, mean entropy : 1.77
[episode 2184] episode length : 151, slowdown : 3.17, rew_sum : -82.52, mean entropy : 1.75
[episode 2185] episode length : 146, slowdown : 6.12, rew_sum : -202.02, mean entropy : 1.77
[episode 2186] episode length : 150, slowdown : 4.96, rew_sum : -139.10, mean entropy : 1.75
[episode 2187] episode length : 399, slowdown : 4.34, rew_sum : -233.49, mean entropy : 1.72
[episode 2188] episode length : 139, slowdown : 4.67, rew_sum : -131.32, mean entropy : 1.74
[episode 2189] episode length : 139, slowdown : 5.71, rew_sum : -162.26, mean entropy : 1.76
[episode 2190] episode length : 138, slowdown : 4.02, rew_sum : -130.67, mean entropy : 1.77
[episode 2191] episode length : 144, slowdown : 4.98, rew_sum : -164.37, mean entropy : 1.75
[episode 2192] episode length : 399, slowdown : 5.85, rew_sum : -357.26, mean entropy : 1.73
[episode 2193] episode length : 140, slowdown : 4.81, rew_sum : -163.87, mean entropy : 1.74
[episode 2194] episode length : 138, slowdown : 4.87, rew_sum : -136.32, mean entropy : 1.75
[episode 2195] episode length : 162, slowdown : 6.04, rew_sum : -187.17, mean entropy : 1.73
[episode 2196] episode length : 136, slowdown : 6.20, rew_sum : -174.61, mean entropy : 1.74
[episode 2197] episode length : 171, slowdown : 6.92, rew_sum : -236.09, mean entropy : 1.71
[episode 2198] episode length : 139, slowdown : 5.29, rew_sum : -149.08, mean entropy : 1.74
[episode 2199] episode length : 124, slowdown : 3.36, rew_sum : -80.70, mean entropy : 1.76
[test res at 2199 ]	Avg slowdown of test dataset: 5.13, Avg entropy 1.74
[episode 2200] episode length : 144, slowdown : 5.63, rew_sum : -164.20, mean entropy : 1.74
[episode 2201] episode length : 399, slowdown : 4.19, rew_sum : -413.96, mean entropy : 1.73
[episode 2202] episode length : 161, slowdown : 5.16, rew_sum : -170.79, mean entropy : 1.75
[episode 2203] episode length : 399, slowdown : 6.17, rew_sum : -340.41, mean entropy : 1.72
[episode 2204] episode length : 177, slowdown : 6.07, rew_sum : -194.27, mean entropy : 1.74
[episode 2205] episode length : 399, slowdown : 6.30, rew_sum : -722.60, mean entropy : 1.76
[episode 2206] episode length : 147, slowdown : 7.41, rew_sum : -237.02, mean entropy : 1.73
[episode 2207] episode length : 146, slowdown : 4.06, rew_sum : -113.71, mean entropy : 1.76
[episode 2208] episode length : 125, slowdown : 5.13, rew_sum : -133.28, mean entropy : 1.75
[episode 2209] episode length : 399, slowdown : 5.13, rew_sum : -451.00, mean entropy : 1.75
[episode 2210] episode length : 399, slowdown : 4.76, rew_sum : -287.58, mean entropy : 1.72
[episode 2211] episode length : 156, slowdown : 5.26, rew_sum : -147.67, mean entropy : 1.73
[episode 2212] episode length : 134, slowdown : 4.51, rew_sum : -126.84, mean entropy : 1.76
[episode 2213] episode length : 131, slowdown : 3.78, rew_sum : -80.33, mean entropy : 1.77
[episode 2214] episode length : 399, slowdown : 6.17, rew_sum : -820.04, mean entropy : 1.48
[episode 2215] episode length : 399, slowdown : 7.07, rew_sum : -683.27, mean entropy : 1.74
[episode 2216] episode length : 399, slowdown : 6.00, rew_sum : -304.97, mean entropy : 1.72
[episode 2217] episode length : 399, slowdown : 5.47, rew_sum : -209.64, mean entropy : 1.75
[episode 2218] episode length : 399, slowdown : 7.05, rew_sum : -265.24, mean entropy : 1.75
[episode 2219] episode length : 399, slowdown : 6.96, rew_sum : -256.65, mean entropy : 1.77
[episode 2220] episode length : 399, slowdown : 6.20, rew_sum : -611.94, mean entropy : 1.76
[episode 2221] episode length : 399, slowdown : 6.41, rew_sum : -526.19, mean entropy : 1.69
[episode 2222] episode length : 399, slowdown : 6.18, rew_sum : -664.86, mean entropy : 1.72
[episode 2223] episode length : 399, slowdown : 6.90, rew_sum : -816.85, mean entropy : 1.75
[episode 2224] episode length : 181, slowdown : 4.79, rew_sum : -167.52, mean entropy : 1.73
[episode 2225] episode length : 134, slowdown : 5.82, rew_sum : -183.92, mean entropy : 1.75
[episode 2226] episode length : 161, slowdown : 5.26, rew_sum : -153.31, mean entropy : 1.72
[episode 2227] episode length : 165, slowdown : 5.25, rew_sum : -183.90, mean entropy : 1.74
[episode 2228] episode length : 180, slowdown : 5.19, rew_sum : -167.05, mean entropy : 1.73
[episode 2229] episode length : 152, slowdown : 5.69, rew_sum : -211.73, mean entropy : 1.75
[episode 2230] episode length : 139, slowdown : 5.24, rew_sum : -121.42, mean entropy : 1.73
[episode 2231] episode length : 170, slowdown : 4.97, rew_sum : -178.74, mean entropy : 1.73
[episode 2232] episode length : 177, slowdown : 7.26, rew_sum : -268.53, mean entropy : 1.69
[episode 2233] episode length : 131, slowdown : 5.34, rew_sum : -149.58, mean entropy : 1.74
[episode 2234] episode length : 141, slowdown : 7.45, rew_sum : -218.95, mean entropy : 1.74
[episode 2235] episode length : 153, slowdown : 6.61, rew_sum : -211.59, mean entropy : 1.71
[episode 2236] episode length : 186, slowdown : 7.58, rew_sum : -281.91, mean entropy : 1.69
[episode 2237] episode length : 139, slowdown : 3.91, rew_sum : -124.24, mean entropy : 1.75
[episode 2238] episode length : 166, slowdown : 5.61, rew_sum : -184.97, mean entropy : 1.74
[episode 2239] episode length : 140, slowdown : 4.50, rew_sum : -146.10, mean entropy : 1.76
[episode 2240] episode length : 167, slowdown : 3.61, rew_sum : -90.81, mean entropy : 1.71
[episode 2241] episode length : 145, slowdown : 3.76, rew_sum : -113.18, mean entropy : 1.72
[episode 2242] episode length : 143, slowdown : 4.55, rew_sum : -131.85, mean entropy : 1.72
[episode 2243] episode length : 143, slowdown : 4.48, rew_sum : -135.34, mean entropy : 1.71
[episode 2244] episode length : 167, slowdown : 4.91, rew_sum : -181.76, mean entropy : 1.71
[episode 2245] episode length : 152, slowdown : 3.84, rew_sum : -107.88, mean entropy : 1.71
[episode 2246] episode length : 140, slowdown : 3.32, rew_sum : -102.92, mean entropy : 1.72
[episode 2247] episode length : 165, slowdown : 8.44, rew_sum : -281.48, mean entropy : 1.66
[episode 2248] episode length : 136, slowdown : 4.95, rew_sum : -138.69, mean entropy : 1.71
[episode 2249] episode length : 130, slowdown : 5.72, rew_sum : -143.03, mean entropy : 1.73
[test res at 2249 ]	Avg slowdown of test dataset: 5.02, Avg entropy 1.72
[episode 2250] episode length : 143, slowdown : 3.82, rew_sum : -108.80, mean entropy : 1.73
[episode 2251] episode length : 150, slowdown : 5.79, rew_sum : -179.54, mean entropy : 1.73
[episode 2252] episode length : 139, slowdown : 2.66, rew_sum : -79.13, mean entropy : 1.74
[episode 2253] episode length : 147, slowdown : 5.11, rew_sum : -133.10, mean entropy : 1.73
[episode 2254] episode length : 399, slowdown : 7.43, rew_sum : -401.92, mean entropy : 1.73
[episode 2255] episode length : 399, slowdown : 7.77, rew_sum : -507.15, mean entropy : 1.76
[episode 2256] episode length : 399, slowdown : 6.99, rew_sum : -881.12, mean entropy : 1.72
[episode 2257] episode length : 399, slowdown : 7.73, rew_sum : -615.65, mean entropy : 1.70
[episode 2258] episode length : 399, slowdown : 8.94, rew_sum : -1146.35, mean entropy : 1.72
[episode 2259] episode length : 399, slowdown : 6.58, rew_sum : -357.30, mean entropy : 1.70
